% Auto generated by java
@relation training_essay_set_1
@attribute AverageIDF real
@attribute AverageIDF_MinMaxNorm_Task real
@attribute AverageIDF_abs_zscore_gaussiannorm_task real
@attribute AverageIDF_zscore_gaussiannorm_task real
@attribute AverageWordLength real
@attribute AverageWordLength_MinMaxNorm_Task real
@attribute OOVs real
@attribute OOVs_MinMaxNorm_Task real
@attribute PercentMatches_exclamation_mark real
@attribute PercentMatches_comma real
@attribute PercentMatches_question_mark real
@attribute PercentMatches_at_signdot_star real
@attribute PercentMatches_is real
@attribute PercentMatches_the real
@attribute PercentMatches_the_abs_zscore_gaussiannorm_task real
@attribute PercentMatches_the_normal_prob_gaussiannorm_task real
@attribute PercentMatches_the_zscore_gaussiannorm_task real
@attribute lengthratio real
@attribute obvious_typos real
@attribute obvious_typos_MinMaxNorm_Task real
@attribute overlap_coherence real
@attribute overlap_coherence_abs_zscore_gaussiannorm_task real
@attribute overlap_coherence_zscore_gaussiannorm_task real
@attribute stopword_ratio real
@attribute grade {2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0}
@data
1.8329425523278293,0.1685289008597857,0.265763787685195,0.265763787685195,4.476584022038567,0.5237325602061671,0.035264483627204024,0.07254408060453399,0.0,0.034912718204488775,0.0024937655860349127,0.0,0.0024937655860349127,0.0399002493765586,0.968703005513515,20.771307287312666,0.968703005513515,0.32797140303842715,0.0,0.0,0.4822888283378747,0.17424924112400478,-0.17424924112400478,0.6457765667574932,8.0
1.5679630314199462,0.1003290361023196,0.8962521013360542,-0.8962521013360542,4.618181818181818,0.5996700879765394,0.052631578947368474,0.10827067669172942,0.0,0.0,0.0,0.0,0.0,0.08620689655172414,4.823175288195503,2.949382348768053E-4,4.823175288195503,0.050044682752457555,0.017543859649122806,0.4093567251461988,0.23214285714285715,3.1934999480238204,-3.1934999480238204,0.5357142857142857,3.0
1.610856335489206,0.11136882335267598,0.7081519014023885,-0.7081519014023885,4.312625250501002,0.4358030577283598,0.020370370370370372,0.0419047619047619,0.0,0.019572953736654804,0.0035587188612099642,0.0,0.0035587188612099642,0.026690391459074734,0.13085902946827518,32.92404660651423,-0.13085902946827518,0.46559428060768543,0.001851851851851852,0.04320987654320988,0.5470249520153551,0.6071128821252528,0.6071128821252528,0.6238003838771593,10.0
1.790819400583232,0.15768733377453745,0.08104094021695143,0.08104094021695143,4.511111111111111,0.5422491039426522,0.036800000000000055,0.07570285714285725,0.015527950310559006,0.06521739130434782,0.0015527950310559005,0.0,0.006211180124223602,0.024844720496894408,0.2844889724819507,31.890187026817937,-0.2844889724819507,0.49955317247542447,0.0,0.0,0.5456171735241503,0.590121058573497,0.590121058573497,0.6028622540250447,11.0
1.5752819752417027,0.1022127702758175,0.8641563039604846,-0.8641563039604846,4.590277777777778,0.5847054211469532,0.015923566878980888,0.03275705186533211,0.0,0.03134796238244514,0.0,0.0,0.01567398119122257,0.04075235109717868,1.039630240900083,19.343371730921614,1.039630240900083,0.26184092940125114,0.0,0.0,0.552901023890785,0.6780368073794979,0.6780368073794979,0.6143344709897611,8.0
1.6706903004934843,0.12676876183551947,0.4457617446087875,-0.4457617446087875,4.3313953488372094,0.445869279819955,0.03324808184143224,0.06839605407380346,0.019656019656019656,0.056511056511056514,0.004914004914004914,0.0,0.012285012285012284,0.019656019656019656,0.7163860065865142,25.691517479810777,-0.7163860065865142,0.32171581769436997,0.0076726342710997444,0.17902813299232737,0.5194444444444445,0.27421738681780694,0.27421738681780694,0.6416666666666667,9.0
1.753644601832102,0.14811936324411118,0.08198187253467133,-0.08198187253467133,4.208695652173913,0.3800666199158483,0.078125,0.1607142857142857,0.0,0.045112781954887216,0.0,0.0,0.03759398496240601,0.022556390977443608,0.47496492451970634,29.665047286409816,-0.47496492451970634,0.10723860589812333,0.0,0.0,0.3333333333333333,1.9721354171058443,-1.9721354171058443,0.6666666666666666,4.0
1.8705759853031458,0.17821491369006776,0.4307978511701857,0.4307978511701857,4.548746518105849,0.5624326085003142,0.04466501240694787,0.09188231123714989,0.0049504950495049506,0.039603960396039604,0.0,0.0,0.0049504950495049506,0.01485148514851485,1.1163058068759686,17.808858574990722,-1.1163058068759686,0.32171581769436997,0.0,0.0,0.4638888888888889,0.39633568898029803,-0.39633568898029803,0.5972222222222222,9.0
1.7271905672990586,0.1413106801758446,0.1979908695725953,-0.1979908695725953,4.3812154696132595,0.47258732846194956,0.041362530413625254,0.08508863399374338,0.004761904761904762,0.05238095238095238,0.002380952380952381,0.0,0.014285714285714285,0.023809523809523808,0.3706566650704592,31.002633478743856,-0.3706566650704592,0.3315460232350313,0.004866180048661801,0.11354420113544202,0.5606469002695418,0.7715291895289884,0.7715291895289884,0.6388140161725068,9.0
1.682342006769003,0.12976765318176933,0.39466546448883044,-0.39466546448883044,4.415686274509804,0.491073687539532,0.02898550724637683,0.05962732919254662,0.0,0.02158273381294964,0.0,0.0,0.017985611510791366,0.0,2.352513594606155,2.086744564717639,-2.352513594606155,0.22966934763181412,0.0,0.0,0.5097276264591439,0.15693582745156162,0.15693582745156162,0.622568093385214,8.0
1.8638654140046902,0.17648776114095016,0.4013699525669339,0.4013699525669339,4.3034934497816595,0.4309057613748415,0.02857142857142858,0.058775510204081644,0.0055658627087198514,0.05380333951762523,0.0074211502782931356,0.0,0.011131725417439703,0.012987012987012988,1.2715007239503209,14.796760741270607,-1.2715007239503209,0.42180518319928506,0.0,0.0,0.4915254237288136,0.06276394703666453,-0.06276394703666453,0.5953389830508474,10.0
1.6377735700275886,0.11829672385182763,0.590111631290399,-0.590111631290399,4.365957446808511,0.4644045984900481,0.02621722846441943,0.05393258426966282,0.00539568345323741,0.046762589928057555,0.007194244604316547,0.0,0.00539568345323741,0.019784172661870502,0.7057188078336885,25.88712693528551,-0.7057188078336885,0.43967828418230565,0.0,0.0,0.5467479674796748,0.6037696911429725,0.6037696911429725,0.5833333333333334,10.0
1.5978517485197916,0.10802173045469654,0.765180975335508,-0.765180975335508,4.234567901234568,0.39394165671047393,0.03314917127071826,0.06819258089976327,0.0,0.03763440860215054,0.0,0.0,0.016129032258064516,0.026881720430107527,0.11493319029165959,32.98854943285794,-0.11493319029165959,0.14924039320822163,0.0,0.0,0.40119760479041916,1.1530166897836085,-1.1530166897836085,0.6467065868263473,6.0
1.7134582247084946,0.13777627908601386,0.2582113735158638,-0.2582113735158638,4.042016806722689,0.290678368121442,0.047738693467336724,0.0982053122756641,0.0024813895781637717,0.03722084367245657,0.0,0.0,0.007444168734491315,0.017369727047146403,0.9066924102798657,22.014906014809338,-0.9066924102798657,0.32350312779267204,0.002512562814070352,0.05862646566164154,0.5082872928176796,0.13955106468929246,0.13955106468929246,0.5966850828729282,8.0
1.5765323152022384,0.10253458011197852,0.8586731824881434,-0.8586731824881434,4.373170731707317,0.4682730133752949,0.021505376344086002,0.04423963133640549,0.002136752136752137,0.04700854700854701,0.00641025641025641,0.0,0.00641025641025641,0.014957264957264958,1.1075009081029614,17.98406706334399,-1.1075009081029614,0.36907953529937443,0.002150537634408602,0.05017921146953405,0.5883777239709443,1.1062389938220167,1.1062389938220167,0.6755447941888619,9.0
1.7606971206633393,0.14993452552096154,0.051054429872533204,-0.051054429872533204,4.253411306042885,0.40404719235364395,0.013937282229965153,0.028670980587356884,0.006633499170812604,0.05804311774461028,0.006633499170812604,0.0,0.014925373134328358,0.02321724709784411,0.4199565886907502,30.4042853911804,-0.4199565886907502,0.484361036639857,0.0,0.0,0.5276752767527675,0.37356316539084616,0.37356316539084616,0.6309963099630996,10.0
1.8674045526691136,0.17739865711300346,0.416890153325917,0.416890153325917,4.247916666666667,0.4011004704301075,0.04104477611940294,0.08443496801705747,0.003676470588235294,0.04595588235294118,0.003676470588235294,0.0,0.014705882352941176,0.02022058823529412,0.669392452243119,26.54183602163468,-0.669392452243119,0.4361036639857015,0.0,0.0,0.5122950819672131,0.18792490083395147,0.18792490083395147,0.610655737704918,12.0
1.725575221055655,0.14089492579996246,0.20507465474465153,-0.20507465474465153,4.230769230769231,0.39190446650124067,0.02393617021276595,0.049240121580547094,0.0,0.01856763925729443,0.0,0.0,0.026525198938992044,0.029177718832891247,0.07618110418825225,33.110933768407484,0.07618110418825225,0.3154602323503128,0.007978723404255319,0.18617021276595744,0.5113636363636364,0.17668239397444563,0.17668239397444563,0.6903409090909091,8.0
1.865797927304813,0.17698514729841178,0.4098446118643532,0.4098446118643532,4.281818181818182,0.41928152492668636,0.031982942430703654,0.06579348157173322,0.002109704641350211,0.014767932489451477,0.0,0.0,0.008438818565400843,0.02531645569620253,0.24522268218845306,32.22357255208143,-0.24522268218845306,0.39767649687220735,0.010660980810234541,0.24875621890547264,0.5213483146067416,0.2971970146962809,0.2971970146962809,0.597752808988764,10.0
1.7168707169282773,0.13865457906586773,0.24324655598218212,-0.24324655598218212,4.21505376344086,0.3834764134582031,0.039215686274509776,0.08067226890756296,0.0,0.014423076923076924,0.0,0.0,0.009615384615384616,0.04326923076923077,1.2491302484923692,15.219875077826732,1.2491302484923692,0.16979445933869527,0.004901960784313725,0.11437908496732026,0.3684210526315789,1.5486282113386205,-1.5486282113386205,0.5631578947368421,7.0
1.1781508226408668,0.0,2.6056973399106513,-2.6056973399106513,4.317073170731708,0.43818843430369797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,1.4310314526892647,11.927418485163871,1.4310314526892647,0.03663985701519214,0.0,0.0,0.24390243902439024,3.05156231961011,-3.05156231961011,0.6097560975609756,2.0
1.628972357183294,0.11603148643413587,0.6287076297007202,-0.6287076297007202,4.169064748201439,0.35881294964028787,0.04436860068259385,0.09127254997562162,0.0,0.0,0.0,0.0,0.010101010101010102,0.03367003367003367,0.45011236635341495,30.008022491997615,0.45011236635341495,0.2520107238605898,0.0034129692832764505,0.07963594994311718,0.5035460992907801,0.08232507044579501,0.08232507044579501,0.6524822695035462,8.0
1.7358870033795935,0.14354895037322568,0.15985434917729968,-0.15985434917729968,4.427536231884058,0.49742870500233727,0.03378378378378377,0.06949806949806947,0.0,0.013333333333333334,0.0,0.0,0.006666666666666667,0.04666666666666667,1.5319259872838091,10.271434760535133,1.5319259872838091,0.12511170688114387,0.0,0.0,0.39285714285714285,1.2536856930364464,-1.2536856930364464,0.6,6.0
1.400039035300294,0.05710911561316292,1.632649959443787,-1.632649959443787,4.029801324503311,0.28412732322153383,0.005970149253731294,0.01228144989339009,0.0,0.014450867052023121,0.0,0.0,0.0,0.05491329479768786,2.21835874576808,2.8354696108333974,2.21835874576808,0.2797140303842717,0.0,0.0,0.6389776357827476,1.7169776708313318,1.7169776708313318,0.5750798722044729,8.0
1.7930682733026813,0.15826614384558632,0.09090293190382912,0.09090293190382912,4.093247588424437,0.3181529405663311,0.023188405797101463,0.04770186335403729,0.0,0.03932584269662921,0.008426966292134831,0.0,0.0056179775280898875,0.042134831460674156,1.1547051290103856,17.04903094430882,1.1547051290103856,0.2877569258266309,0.0,0.0,0.5217391304347826,0.3019141442964236,0.3019141442964236,0.6086956521739131,8.0
1.7985870457945234,0.15968655375606278,0.11510442982126015,0.11510442982126015,4.410774410774411,0.48843950255240576,0.035031847133757954,0.07206551410373065,0.0,0.01904761904761905,0.0,0.0,0.031746031746031744,0.022222222222222223,0.5027804603728387,29.264384712046073,-0.5027804603728387,0.26630920464700625,0.0031847133757961785,0.07430997876857749,0.5973154362416108,1.2141167819885057,1.2141167819885057,0.6375838926174496,8.0
1.8048016725079399,0.16128606114410912,0.14235746039729577,0.14235746039729577,4.143769968051118,0.34524760383386577,0.053412462908011826,0.10987706655362432,0.005917159763313609,0.01775147928994083,0.0,0.0,0.01775147928994083,0.03254437869822485,0.3564151078952992,31.163560168375454,0.3564151078952992,0.2806076854334227,0.005934718100890208,0.1384767556874382,0.46496815286624205,0.38330902094727765,-0.38330902094727765,0.6560509554140127,8.0
1.5783445731775045,0.10300101521003939,0.8507258794095902,-0.8507258794095902,4.076492537313433,0.3091673688011555,0.01180438448566612,0.024283305227656014,0.0,0.036605657237936774,0.008319467554076539,0.0,0.004991680532445923,0.029950083194675542,0.14047116201445428,32.88114061442327,0.14047116201445428,0.48614834673815904,0.0,0.0,0.5900735294117647,1.1267072897993675,1.1267072897993675,0.6488970588235294,11.0
1.5348935255662102,0.09181767711467514,1.0412719546155127,-1.0412719546155127,4.622222222222222,0.6018369175627236,0.028735632183908066,0.059113300492610876,0.0,0.017241379310344827,0.005747126436781609,0.0,0.008620689655172414,0.022988505747126436,0.4389965591923797,30.15667657686983,-0.4389965591923797,0.28150134048257375,0.0028735632183908046,0.06704980842911877,0.546031746031746,0.5951249302354702,0.5951249302354702,0.6793650793650794,6.0
2.2179430243377136,0.26761950240013127,1.9541080952880878,1.9541080952880878,4.650602409638554,0.6170569374271279,0.09195402298850575,0.18916256157635467,0.0,0.011494252873563218,0.0,0.0,0.0,0.04597701149425287,1.4745204762213957,11.197158223782626,1.4745204762213957,0.0741733690795353,0.011494252873563218,0.2681992337164751,0.03614457831325301,5.559190424989681,-5.559190424989681,0.6265060240963856,5.0
1.5123353658625016,0.0860117060128364,1.140196354180341,-1.140196354180341,3.8259325044404973,0.1747944479459118,0.030927835051546393,0.06362297496318114,0.0,0.00847457627118644,0.0,0.0,0.01864406779661017,0.03898305084745763,0.8923572425658491,22.300622866405643,0.8923572425658491,0.5102770330652369,0.012027491408934709,0.2806414662084765,0.6094570928196147,1.3606660349344726,1.3606660349344726,0.7390542907180385,9.0
1.8907498497831157,0.18340721996511644,0.5192663901288466,0.5192663901288466,4.3924050632911396,0.47858819926500623,0.04705882352941182,0.09680672268907574,0.0,0.011583011583011582,0.0,0.0,0.015444015444015444,0.007722007722007722,1.7097491850270106,7.699413796481929,-1.7097491850270106,0.21537086684539766,0.00784313725490196,0.1830065359477124,0.4107883817427386,1.037256440059524,-1.037256440059524,0.6307053941908713,7.0
1.4633337899193597,0.07339978475652635,1.3550831863322002,-1.3550831863322002,4.05727923627685,0.29886346139040737,0.017057569296375252,0.03508985683825766,0.0,0.04430379746835443,0.0,0.0,0.0189873417721519,0.03375527426160337,0.45720762195078074,29.911586948793577,0.45720762195078074,0.37890974084003576,0.0021321961620469083,0.04975124378109452,0.5566037735849056,0.7227288309129536,0.7227288309129536,0.6957547169811321,8.0
1.9201867780852626,0.19098363387892814,0.6483562846756987,0.6483562846756987,4.359413202933985,0.46089498383153227,0.0424628450106157,0.0873521383075523,0.0041928721174004195,0.05450733752620545,0.0020964360587002098,0.0,0.008385744234800839,0.029350104821802937,0.09053016758879104,33.07135427297656,0.09053016758879104,0.3708668453976765,0.004246284501061571,0.09907997169143666,0.4819277108433735,0.1786079131639257,-0.1786079131639257,0.5783132530120482,10.0
1.7456444029704088,0.14606028909932103,0.11706518071171676,-0.11706518071171676,4.6680851063829785,0.6264327385037747,0.04330708661417326,0.08908886389201356,0.01171875,0.02734375,0.0,0.0,0.01953125,0.0234375,0.40162317959445437,30.63412992056067,-0.40162317959445437,0.21179624664879357,0.0,0.0,0.5316455696202531,0.4214844230848579,0.4214844230848579,0.6708860759493671,8.0
2.273874791331072,0.2820151014695372,2.199385925531848,2.199385925531848,5.053648068669528,0.8332064239235772,0.02004008016032066,0.04122530775837393,0.0,0.021912350597609563,0.0,0.0,0.0099601593625498,0.037848605577689244,0.7979282973649314,24.15328871777555,0.7979282973649314,0.419124218051832,0.0,0.0,0.48187633262260127,0.179228045995347,-0.179228045995347,0.5501066098081023,10.0
1.983226927909287,0.20720877338238233,0.924806538230433,0.924806538230433,4.768421052631579,0.6802419354838709,0.03448275862068961,0.07093596059113291,0.0,0.033846153846153845,0.003076923076923077,0.0,0.027692307692307693,0.024615384615384615,0.30357843053232786,31.71169060639411,-0.30357843053232786,0.26005361930294907,0.003134796238244514,0.07314524555903866,0.46735395189003437,0.3545125332217566,-0.3545125332217566,0.5773195876288659,9.0
1.6423995729071181,0.11948735462084181,0.5698251999833545,-0.5698251999833545,4.288659793814433,0.4229506152311272,0.03240740740740744,0.06666666666666672,0.0,0.0319634703196347,0.0,0.0,0.0091324200913242,0.0228310502283105,0.45210284025685765,29.981089844560472,-0.45210284025685765,0.17605004468275245,0.0,0.0,0.41116751269035534,1.03268034644454,-1.03268034644454,0.6598984771573604,7.0
1.5843879605267206,0.10455644937522078,0.8242237855902707,-0.8242237855902707,4.443661971830986,0.5060767832803271,0.02412280701754388,0.04962406015037597,0.00211864406779661,0.01694915254237288,0.0,0.0,0.00847457627118644,0.02754237288135593,0.059941807473761044,33.1475505279817,-0.059941807473761044,0.39499553172475427,0.006578947368421052,0.15350877192982454,0.5339366515837104,0.4491376801198911,0.4491376801198911,0.6289592760180995,8.0
1.57273907202978,0.10155828326282022,0.8753077088931114,-0.8753077088931114,4.880597014925373,0.7404008184882038,0.038461538461538436,0.07912087912087906,0.0,0.06329113924050633,0.0,0.0,0.02531645569620253,0.012658227848101266,1.298868138397304,14.285372519519665,-1.298868138397304,0.06076854334226988,0.0,0.0,0.29411764705882354,2.4454670000221532,-2.4454670000221532,0.5441176470588235,4.0
1.8468235417153012,0.17210156034562765,0.32663615309786015,0.32663615309786015,4.48172757475083,0.5264909977494371,0.02102102102102099,0.043243243243243176,0.0,0.02702702702702703,0.003003003003003003,0.0,0.015015015015015015,0.024024024024024024,0.3528020981377051,31.20351264517936,-0.3528020981377051,0.26899016979445933,0.0,0.0,0.4983388704318937,0.019474050546998096,0.019474050546998096,0.6179401993355482,8.0
1.8047341235261463,0.1612686755310359,0.14206123754255418,0.14206123754255418,4.204301075268817,0.37770985084980907,0.046666666666666634,0.09599999999999992,0.0,0.023026315789473683,0.0,0.0,0.006578947368421052,0.023026315789473683,0.4358493272262387,30.198221003082725,-0.4358493272262387,0.2529043789097408,0.013333333333333334,0.3111111111111111,0.5229681978798587,0.31674893349828753,0.31674893349828753,0.607773851590106,8.0
1.4132519001242638,0.060509814621773024,1.5747075236950248,-1.5747075236950248,4.339222614840989,0.4500669668300465,0.009646302250803873,0.019843821773082252,0.0,0.03459119496855346,0.0,0.0,0.0031446540880503146,0.025157232704402517,0.2584760841533441,32.11619404940073,-0.2584760841533441,0.25915996425379806,0.003215434083601286,0.07502679528403002,0.5758620689655173,0.9551755965507097,0.9551755965507097,0.7241379310344828,8.0
1.662002027554963,0.12453259265024458,0.4838624671405672,-0.4838624671405672,4.090047393364929,0.3164367069255467,0.027649769585253448,0.056879526003949944,0.0,0.0,0.0,0.0,0.017937219730941704,0.03139013452914798,0.26033814209113026,32.100684675749065,0.26033814209113026,0.193923145665773,0.0,0.0,0.391705069124424,1.2675911715668216,-1.2675911715668216,0.6267281105990783,7.0
